#nrNodes nrCollisions nrTransmissions OverallEnergy
4000 0 7932 204.417582336
4000 0 8158 214.733266176
4000 0 7951 211.385720832
4000 0 8100 216.98045952
4000 0 8118 211.722559488
4000 0 8196 207.862795008
4000 0 8039 207.226846464
4000 0 8053 218.805768192
4000 0 7967 213.028915968
4000 0 8158 217.239500544
4000 0 8067 214.406294784
4000 0 7914 206.49877247999999
4000 0 8096 214.122256128
4000 0 8069 216.883408896
4000 0 8062 221.358559488
5000 0 9829 258.104461824
5000 0 10032 266.65030656
5000 0 9993 267.154052352
5000 0 9965 256.661974272
5000 0 10233 268.94795136
5000 0 10036 264.22999680000004
5000 0 10007 262.61778048
5000 0 9884 262.65089664000004
5000 0 10051 262.436722944
5000 0 10126 276.69742848000004
5000 0 9981 253.45045862400002
5000 0 10087 268.942865664
5000 0 10013 267.16675814399997
5000 0 10238 275.59268352
5000 0 10007 258.647119104
5000 0 10048 263.043576576
5000 0 10097 266.178350592
5000 0 10004 279.35222937599997
5000 0 10067 261.345418752
5000 0 10020 269.77858406400003
5000 0 10112 267.930905088
5000 0 10125 261.313316352
5000 0 10082 266.378112
5000 0 10014 259.898994432
5000 0 10023 253.910418432
5000 0 9984 256.401421056
5000 0 10008 262.418331648
5000 0 9965 266.586701568
5000 0 9808 257.046729984
5000 0 9983 265.09126195199997
5000 0 10054 264.742934016
5000 0 10141 260.719700736
5000 0 9997 259.183364352
5000 0 10025 258.67518336
5000 0 9887 257.992610304
5000 0 10008 261.96468249599997
5000 0 10044 255.42342144
5000 0 10010 258.56189568
5000 0 10135 267.450070272
5000 0 10148 272.620457472
5000 0 10092 265.80323404800004
5000 0 9985 271.09805184000004
5000 0 9902 259.119404544
5000 0 10132 268.708737792
5000 0 9901 262.047616512
5000 0 9885 250.53432729600001
5000 0 9869 275.132537856
5000 0 9994 269.27349504
5000 0 10081 258.706804224
5000 0 10145 257.686539264
5000 0 10167 259.611280896
5000 0 9935 259.541711616
5000 0 10111 271.52842675200003
5000 0 10021 260.145659136
5000 0 10201 272.364576
5000 0 10214 274.502976
5000 0 9992 262.619056128
5000 0 10060 269.632002816
5000 0 9998 271.44758784000004
5000 0 10054 275.79361919999997
5000 0 10081 257.53026816
5000 0 9858 264.303899904
5000 0 10134 270.901061376
5000 0 10098 263.376056064
5000 0 10045 267.56466739200005
5000 0 9946 255.232471296
5000 0 9854 261.77006592000004
5000 0 9953 267.685600512
5000 0 10049 264.148904448
5000 0 9890 253.176794112
5000 0 9931 271.88364825599996
5000 0 9969 264.960867072
5000 0 9805 260.510139648
5000 0 9969 268.835584512
5000 0 10215 265.7373312
5000 0 9976 258.649721088
5000 0 10040 266.624252928
5000 0 10094 260.267690496
5000 0 9936 262.891470336
5000 0 10077 269.59722239999996
5000 0 10152 265.640272128
5000 0 9963 271.562936832
5000 0 9990 256.696678656
5000 0 10089 263.77214899200004
5000 0 9993 270.666595584
5000 0 10174 268.331002368
5000 0 10189 262.501586688
5000 0 9975 264.54886656
5000 0 10103 278.81572224
5000 0 10089 266.279109888
5000 0 10055 264.004452096
5000 0 10027 256.292365824
5000 0 9991 273.82148428799997
5000 0 10055 272.959771392
5000 0 10027 275.33359180800005
5000 0 10112 272.550820608
5000 0 10128 255.233434368
5000 0 9890 262.83230899200004
500 0 1000 28.567410432
500 2 979 25.105572096
500 2 987 27.018021888
500 0 1014 25.472308224
5000 0 9936 256.847424768
5000 0 10174 270.22994380800003
500 0 1019 24.819902975999998
500 0 1004 26.78341248
500 2 1026 26.632058112
500 0 992 27.840037631999998
500 2 1011 27.281388288
500 0 1037 28.739741184
500 0 988 27.285325056
500 2 985 27.484283903999998
500 0 1018 27.49815552
500 0 956 24.07772928
500 0 1014 28.76134272
500 0 1004 27.14409984
500 0 988 23.577540096
500 2 944 22.654874879999998
500 2 1025 27.210703872
500 0 1019 27.641594112
500 0 1041 28.527130368
500 0 972 26.86092288
500 0 998 24.460550400000002
500 2 958 25.38949248
500 0 1007 30.065764608
500 0 1023 23.985713664000002
500 4 1019 25.998796032
500 0 968 27.790988544
500 0 982 22.849846272
500 0 953 29.75550336
500 0 927 26.910580224
500 0 992 24.746464512000003
500 0 960 24.621788928
500 0 1010 27.07296768
500 2 981 25.65454848
500 0 967 24.53539968
500 0 995 26.7951552
500 2 973 26.85391104
500 0 1022 27.510607872
500 0 1030 28.028715264000002
500 0 1011 24.269017344
500 0 1030 27.326390784
500 0 1044 28.103640576
500 0 1019 26.368336896000002
500 0 1018 27.058445568
500 2 1059 25.411524864
500 0 958 26.714721792
500 0 1019 26.281787136
500 0 1004 26.873611776
500 0 986 25.377766656
500 0 1013 24.58427136
500 0 966 23.402725632
500 4 1048 27.036877824
500 0 1020 25.093947648
500 0 1020 25.531190784000003
500 2 1054 27.367701504
500 0 1027 28.156432128
500 0 972 24.934162175999997
500 2 992 25.733782272
500 2 1038 27.365031936
500 0 936 22.437220608
500 0 1073 28.692423936
500 0 944 25.020078335999997
500 0 1025 30.872252927999998
500 2 1039 27.612059904
500 0 1015 26.41655808
500 0 963 25.537307136
500 0 961 29.578154496
500 0 1008 26.63603712
500 2 978 24.450607104000003
500 0 1015 25.443280896
500 0 1028 30.034777344000002
500 0 955 22.54804992
500 2 993 24.827970816
500 0 990 24.695396352000003
500 0 1023 26.625088512
500 0 1010 27.263765760000002
500 0 970 26.490241536000003
500 0 1042 29.139973632
500 0 991 24.631825151999998
500 0 982 23.395477248
500 2 1056 27.710707199999998
500 2 988 26.3045376
500 0 1012 25.53420672
500 2 1014 31.735706112
500 0 961 24.079258368
500 0 980 24.534495743999997
500 2 1027 23.47433088
500 0 1021 24.933503232
500 0 1049 27.607160064
500 0 992 22.618024704
500 0 1031 26.362972416
500 0 1023 27.933421824
500 0 990 31.793971968
500 0 972 28.219961087999998
500 2 995 30.262780416000002
500 0 927 23.204907264000003
500 0 1034 28.779598848000003
500 2 991 24.956228352
500 0 989 29.324173824000002
1000 2 1969 53.6105856
1000 0 2019 52.0289088
1000 0 2005 53.506641408
1000 0 1972 48.816396288
1000 4 2071 52.593116928
1000 0 1938 53.092275456
1000 0 2054 64.122271488
1000 2 2039 54.860864256000006
1000 10 2053 49.960660992
1000 2 2045 50.492217600000004
1000 6 2058 53.727615744000005
1000 0 2030 52.749497856
1000 4 2081 51.457486079999995
1000 0 1978 53.990272512000004
1000 0 1972 53.959344384000005
1000 2 2059 58.45082496
1000 4 2082 53.29412352000001
1000 2 2037 59.915167488
1000 2 1934 51.528559104
1000 2 2001 53.143749119999995
1000 6 1962 56.206242048
1000 2 1920 47.694121728
1000 2 2066 54.918640128
1000 2 2060 55.155750144
1000 0 2057 49.781090303999996
1000 0 2015 53.768047872000004
1000 0 1967 51.333376512
1000 4 1991 55.129654272
1000 4 1927 49.750973184
1000 2 1981 49.564111872
1000 0 1979 54.158750976
1000 2 1956 50.823184896
1000 4 2035 53.118776832
1000 4 1919 46.82912256
1000 8 2028 54.868754688
1000 0 1914 46.302778368
1000 4 1996 53.292070656
1000 2 2027 51.121010688
1000 2 1955 54.037437696000005
1000 2 2024 55.288831488
1000 4 2010 55.704168960000004
1000 4 1993 58.67043072
1000 2 2077 56.747311104000005
1000 6 2007 56.942696448
1000 6 1999 51.698363904
1000 0 1991 51.099823104
1000 6 2025 52.500374784
1000 0 1951 50.301098496
1000 6 2023 52.464741120000006
1000 6 2061 52.815932928
1000 2 2028 54.846806784
1000 4 2101 55.031801088
1000 4 2097 59.859005184
1000 4 2026 52.769198592
1000 0 2033 55.123909632
1000 2 2009 55.103887872
1000 4 2096 56.186566656000004
1000 4 1994 55.371368448
1000 6 2062 55.332558336000005
1000 2 1999 50.204233728
1000 2 2039 54.201633024
1000 2 2015 48.664264704000004
1000 6 1986 52.8637824
1000 0 2022 50.855701248
1000 0 1995 49.194571008000004
1000 0 2008 54.914644224
1000 8 1977 51.739125504
1000 0 1991 53.513281536
1000 0 1981 54.373837056
1000 4 2113 57.68028288
1000 0 2058 54.119805696
1000 4 1951 53.831956992
1000 0 1984 52.140413952
1000 4 2018 54.20099097600001
1000 2 1968 54.913216512000005
1000 4 1982 50.212529664
1000 2 1919 54.371361792
1000 6 2036 47.47742208
1000 0 1974 50.01482112
1000 2 2003 51.597266688
1000 6 1873 47.050054656
1000 0 1951 48.305832960000004
1000 2 1987 53.49049728
1000 2 2007 49.789690368
1000 4 2033 54.018564864
1000 2 2003 54.391865088
1000 0 2012 54.104616192
1000 0 1958 56.711415552
1000 4 1986 50.594328575999995
1000 2 2021 52.421056512
1000 2 1942 51.461405952
1000 2 2022 48.213099264
1000 4 2026 52.394529792
1000 0 2034 49.446431232
1000 2 2023 50.345382912
1000 0 1969 51.40067328
1000 0 2058 56.679507456
1000 4 2036 52.169111808
1000 4 2037 54.452327424
1000 4 1986 53.169278976
2000 6 4102 111.970603008
2000 10 3988 105.268889088
2000 12 3993 111.121469184
2000 8 3972 104.4350208
2000 2 4043 112.483067136
2000 10 4174 105.958271232
2000 12 4023 103.732138752
2000 6 4032 110.79142272
2000 6 3941 97.98006451200001
2000 14 4104 108.466820352
2000 8 4043 104.629079808
2000 6 4038 107.135322624
2000 12 3969 106.52395776
2000 0 4029 107.07331430400001
2000 6 4019 109.349484288
2000 4 4139 108.25322112
2000 13 4013 103.409577216
2000 2 3979 103.690904064
2000 8 4135 109.21080192000001
2000 4 3996 110.78377728
2000 4 4092 105.483899136
2000 12 4038 104.25966566400001
2000 12 3997 101.994359808
2000 6 3887 99.825175296
2000 18 4066 106.783421184
2000 12 4038 108.652651008
2000 10 3953 107.86355712000001
2000 12 3976 105.766771968
2000 8 4011 110.45445734399999
2000 6 4024 99.994405632
2000 14 4002 111.311642112
2000 6 4105 111.870680064
2000 8 4034 104.978953728
2000 6 4050 110.555715072
2000 6 4003 113.24361523200001
2000 10 3949 103.841616384
2000 10 3887 100.49228851199999
2000 10 4072 109.955552256
2000 6 3911 101.775066624
2000 12 4080 111.678141696
2000 10 4010 106.21539456000001
2000 6 3992 106.690628352
2000 8 4069 111.001490688
2000 6 3982 99.308090112
2000 6 4027 108.178887168
2000 4 4073 111.43741593600001
2000 8 3922 96.790780416
2000 14 3906 105.011605248
2000 18 3940 99.70502784
2000 12 4018 106.49916288
2000 8 4032 102.13558502400001
2000 4 4016 107.748638976
2000 6 4020 104.944164864
2000 18 4023 107.46769228800001
2000 8 3958 108.29205657600001
2000 6 3975 107.605360896
2000 14 4108 109.13955148800001
2000 10 4013 109.976959488
2000 12 3994 101.079458304
2000 12 4017 106.12157952
2000 8 4036 103.004639232
2000 12 4027 96.68512128
2000 6 3994 104.171933184
2000 20 4087 113.599715328
2000 10 3976 101.629431552
2000 12 3860 96.879991296
2000 10 4052 109.500306432
2000 12 3951 104.728614144
2000 8 4040 109.988921856
2000 8 3954 98.012868096
2000 12 3910 101.788541184
2000 4 4087 105.446432256
2000 6 4021 116.926723584
2000 18 4042 114.016260864
2000 10 4027 98.4257472
2000 8 4019 110.46717158400001
2000 10 4003 104.542276608
2000 8 3974 105.28058112000001
2000 8 4063 107.512686336
2000 0 3940 103.98459878400001
2000 8 3930 102.87710822400001
2000 8 4184 110.20791936
2000 10 4055 103.487898624
2000 8 4040 101.61177523200001
2000 6 4087 108.47223552
2000 10 4070 107.97898214400001
2000 6 3986 107.29243008
2000 16 4110 123.25597363199999
2000 14 4021 106.293040128
2000 8 4059 101.46187392
2000 6 3994 106.17639859200001
2000 4 4023 103.185071616
2000 12 4039 113.79009945600001
2000 4 3878 104.071156992
2000 12 3976 104.06194022400001
2000 8 4104 107.05017523200002
2000 4 4017 105.979171584
2000 8 4011 105.190170624
2000 8 3965 111.08342784
2000 8 3997 115.13998003200001
3000 19 5994 152.622142464
3000 20 6000 161.31967104
3000 16 6084 159.680708352
3000 12 6058 163.80946559999998
3000 16 6230 164.73752064
3000 14 6001 157.817282304
3000 28 6022 149.061589248
3000 18 6063 150.05864755200002
3000 22 6121 164.95554662400002
3000 28 5966 166.858568448
3000 20 5973 160.334913024
3000 36 6150 161.178141696
3000 18 6067 163.09511116800002
3000 41 5968 167.390927616
3000 16 5974 156.33442176
3000 20 6002 160.439136
3000 30 6065 159.060532224
3000 26 6015 158.86286592000002
3000 22 5945 160.8173952
3000 28 5932 157.62694886399998
3000 24 6056 156.351030528
3000 12 6056 159.470310912
3000 26 5898 151.15147238400002
3000 14 6136 157.743911424
3000 22 6128 156.30971136000002
3000 26 6072 161.252712192
3000 20 6005 163.44330393599998
3000 25 6087 155.404905216
3000 14 5973 160.4112576
3000 30 6134 156.21427430399999
3000 40 5942 159.454369536
3000 18 6098 166.24694169600002
3000 18 5834 153.504789504
3000 22 6131 164.622686976
3000 22 6101 163.74502425600002
3000 26 5909 158.719976448
3000 30 6024 154.730729472
3000 20 6032 158.606139648
3000 24 6029 156.501624576
3000 20 5998 153.916933632
3000 20 5951 160.909926144
3000 28 5997 162.317160192
3000 36 6052 160.593878016
3000 20 5937 156.01417497600002
3000 24 6129 158.074354944
3000 24 6054 161.394511872
3000 10 5973 152.834770176
3000 20 5957 160.038506496
3000 16 6054 152.581321728
3000 18 6181 166.49211955200002
3000 12 6126 159.309156864
3000 22 5991 158.353595136
3000 24 6018 154.624766208
3000 18 5993 163.806280704
3000 30 5982 159.83425920000002
3000 12 6041 160.973438208
3000 24 6073 159.427040256
3000 18 5958 154.132923648
3000 30 6065 161.31916415999999
3000 14 5935 160.824466176
3000 16 6024 163.22039500800003
3000 31 6074 159.57731328
3000 26 6028 154.366063104
3000 18 6007 156.47084006400001
3000 26 6049 155.47939968
3000 20 6160 168.00751334400002
3000 8 6074 160.662002688
3000 18 6170 165.087039744
3000 26 6057 159.525805824
3000 20 6050 158.093303808
3000 28 6056 157.29703756799998
3000 20 6202 163.27812864
3000 4 6089 158.007446784
3000 16 6051 161.26997990400002
3000 22 6006 159.83452953600002
3000 26 5963 150.86337868799998
3000 10 6122 156.632163072
3000 16 6093 155.736523008
3000 20 6083 155.77292544
3000 16 6054 162.055103232
3000 24 6021 160.628768256
3000 24 6133 163.367221248
3000 22 6017 163.54225536
3000 30 5937 162.066119424
3000 18 6061 164.16452659200002
3000 28 5937 159.92983142399999
3000 36 6010 159.254320896
3000 18 5887 152.735472384
3000 14 6008 148.724742144
3000 27 6125 155.899721472
3000 16 6091 158.476015104
3000 26 6041 162.760359168
3000 22 5880 156.72188928
3000 20 6065 154.902088704
3000 24 6103 167.363775744
3000 12 6108 165.754440192
3000 14 5995 157.59987302399998
3000 26 6007 154.279597824
3000 20 6127 153.99952972800003
3000 26 5842 151.911403776
4000 44 7996 209.49143424000002
4000 48 8068 211.04769100800002
4000 43 8050 208.958855424
4000 54 8116 215.380653312
4000 44 8094 221.935819776
4000 36 8150 222.66179865600003
4000 28 8093 212.034163968
4000 38 8092 219.48655872
4000 18 8023 209.812779264
4000 40 8045 213.776065536
4000 38 8046 206.618016
4000 40 8055 212.471567616
4000 36 8077 216.15811430399998
4000 40 7992 207.965691648
4000 44 8051 216.022363392
4000 42 7982 203.28674995199998
4000 27 8131 211.911634176
4000 46 8095 206.48825472
4000 30 8139 212.121524736
4000 35 8003 216.83853312
4000 38 7970 210.617983488
4000 28 8052 215.523340032
4000 36 7930 211.69974144
4000 56 7956 207.99896832
4000 30 8057 209.421974784
4000 18 7955 203.19179443200002
4000 47 8149 217.11882086399999
4000 36 7906 208.305267456
4000 48 7919 205.30401408
4000 34 7965 214.745819904
4000 36 7966 212.53918540799998
4000 42 7932 209.89222425600002
4000 40 7979 215.277528576
4000 24 8024 213.057816576
4000 28 7848 206.278676736
4000 52 8183 208.210024704
4000 46 8184 217.87427481600002
4000 32 7938 205.04727936
4000 24 7872 209.471125248
4000 34 7949 216.121323264
4000 34 8008 205.37806080000001
4000 32 8197 208.21791513600002
4000 40 7981 213.04181606400002
4000 27 8052 205.670462976
4000 28 7984 210.8798208
4000 57 8060 213.102624768
4000 44 8163 219.525782784
4000 34 8112 223.26832281600002
4000 37 8138 210.96253516800002
4000 43 8033 208.070168064
4000 50 8029 208.34526028800002
4000 42 8089 224.375272704
4000 28 7986 214.566620928
4000 18 7958 212.756696064
4000 36 8090 219.593535744
4000 49 7961 210.67712793599998
4000 46 7996 212.857776384
4000 32 8147 208.192621824
4000 46 8189 227.43883008
4000 46 7957 220.561254144
4000 48 8108 213.812983296
4000 40 8040 222.617032704
4000 46 8052 211.7220864
4000 28 7992 212.49442790400002
4000 34 8010 214.203272448
4000 47 8074 216.57373056
4000 22 7940 211.95488793599998
4000 42 7970 222.887622144
4000 22 8177 206.639947008
4000 28 7908 210.159823104
4000 32 8096 204.783499008
4000 20 8060 204.957907968
4000 40 8117 213.94821887999998
4000 42 8236 222.594020352
4000 48 8134 206.368892928
4000 36 7991 218.834001408
4000 36 7948 205.474900224
4000 47 8046 215.375652096
4000 32 7859 206.951695104
4000 41 7977 219.08843827200002
4000 26 8045 211.854094848
4000 42 8082 204.306778368
4000 22 7871 208.61926272
4000 36 8063 218.26155648000002
4000 30 8096 218.64442828800003
4000 28 8097 201.45143884799998
4000 50 8003 207.83887872
4000 39 8071 206.93606630399998
4000 28 7966 206.263250688
4000 52 8023 214.420495872
4000 38 7937 217.31984947200002
4000 50 8127 221.294650368
4000 39 8126 213.72752332800002
4000 32 7891 211.44832051199998
4000 40 8014 209.80135756800001
4000 68 8142 217.962826752
4000 42 7946 209.913741312
4000 46 7995 216.062989824
4000 37 7945 206.249632512
4000 48 8023 217.888687104
5000 40 10043 270.195078912
5000 40 10172 266.195111424
5000 51 9911 265.824278016
5000 60 10006 263.28969216
5000 60 10072 274.02528384000004
5000 76 10252 274.612174848
5000 52 10013 271.88429030400005
5000 57 10246 272.65396224
5000 67 10090 267.58292352
5000 59 10004 263.87632972800003
5000 66 10144 268.93513574400004
5000 52 9994 260.189326848
5000 72 9953 260.1774912
5000 71 9912 250.117933824
5000 56 10069 263.122480896
5000 66 10045 265.58944896
5000 60 10004 260.994624
5000 61 9980 266.524608768
5000 62 10012 265.56778828800003
5000 64 10106 260.418757632
5000 56 9944 276.756877056
5000 64 9940 251.809054464
5000 54 10218 265.945937664
5000 56 10009 261.44224128
5000 40 10038 267.44453683200004
5000 70 9922 268.749229056
5000 44 10069 275.153184768
5000 38 10070 255.37890048000003
5000 60 10145 270.916386048
5000 76 10080 280.868062464
5000 66 9957 268.068269568
5000 64 10038 264.248481024
5000 44 9915 261.436741632
5000 45 10073 265.908132864
5000 47 10125 253.40221209600003
5000 63 9985 257.307756288
5000 68 10023 273.60782592000004
5000 59 10163 279.455987712
5000 68 10099 278.276435712
5000 64 9903 259.808068608
5000 52 9876 268.318389504
5000 51 10015 259.293306624
5000 50 9971 259.485202944
5000 62 10066 257.785093632
5000 64 10036 270.31285248
5000 69 10168 262.825170432
5000 68 10036 275.39850624
5000 52 10074 274.893957888
5000 78 10032 256.310807808
5000 40 9899 259.716340224
5000 40 9958 258.40197503999997
5000 46 9893 265.045296384
5000 53 9928 260.886514944
5000 52 9967 261.16120166400003
5000 50 10065 261.02647296000004
5000 46 10151 275.724844032
5000 58 9996 266.720289792
5000 82 10116 259.202786304
5000 40 10280 268.826317056
5000 56 9892 260.578365696
5000 56 9900 259.356311808
5000 62 10197 267.73733606400003
5000 49 9832 259.676347392
5000 57 10018 260.504876544
5000 48 10151 272.87063654400004
5000 64 9779 262.517511168
5000 64 9890 256.262848512
5000 46 9993 256.655410176
5000 44 10107 262.36199193600004
5000 62 10000 256.808361216
5000 44 9973 256.31037696
5000 65 9946 261.368811264
5000 49 9991 263.712844032
5000 81 10005 265.90383283200003
5000 48 9918 259.640291328
5000 50 10020 260.905277952
5000 70 10074 257.348365824
5000 70 10026 254.650319616
5000 66 9800 257.426628096
5000 57 10156 264.80896358399997
5000 56 10061 248.411251968
5000 70 10192 265.723755264
5000 65 9923 254.34723916800002
5000 66 9939 268.694325504
5000 39 10139 263.9066496
5000 44 10054 259.314156288
5000 64 10077 263.59978444800004
5000 54 10045 256.775304192
5000 54 10028 257.534990592
5000 74 10150 263.13526272
5000 62 10140 264.682868736
5000 71 9972 267.13769702400003
5000 68 10058 270.738217728
5000 70 10040 272.65653887999997
5000 54 10195 265.262021376
5000 56 10191 276.36791424
5000 36 9942 264.639834624
5000 63 10177 265.073377536
5000 62 10086 269.25883776
5000 52 10108 267.42933043200003
8000 333 16054 427.22668876800003
500 0 936 23.657331456
500 2 956 24.624500736
500 0 930 21.482486784000002
500 0 959 24.485404416
500 0 968 23.27250816
500 0 963 26.644358399999998
500 4 962 28.054025472
500 2 983 26.358207743999998
500 2 982 25.326833664000002
500 6 991 25.440662015999997
500 0 995 26.849087232000002
500 0 1003 24.142660608
500 0 1034 24.134871552
500 0 1034 25.084570368
500 0 1038 28.241816063999998
500 0 1044 29.748297216
500 0 988 24.474472704
500 2 1035 28.278632448
500 2 956 24.236120832
500 4 1010 27.540446208000002
500 0 986 24.061762560000002
500 2 985 22.252623359999998
500 0 1005 27.841507584
500 0 1056 28.643991552000003
500 4 1057 26.070865920000003
500 2 1046 23.806227456000002
500 6 943 29.412675072
500 2 1021 28.2904512
500 0 996 26.875681536000002
500 0 1027 29.121328896
500 2 1018 23.922328320000002
500 0 1002 25.265864448
500 2 944 26.494904832
500 2 966 25.457929728
500 2 965 27.287276544
500 4 971 25.678084608
500 0 1001 27.165946368
500 2 1009 29.86359552
500 2 1028 28.494064896
500 4 1008 25.436522496
500 0 994 28.261491456
500 2 932 26.139353856
500 0 966 26.286391296
500 0 1076 27.3649728
500 2 1003 26.661474048
500 2 997 25.590014208
500 2 1054 25.614217728
500 0 1022 24.7849536
500 2 961 29.491917311999998
500 2 944 25.392043776
500 2 981 27.848646144
500 0 1027 27.424953600000002
500 2 1036 26.707617024
500 4 1047 28.899433728
500 2 1030 28.352822784
500 0 959 27.17789184
500 0 1007 26.842751232
500 2 982 28.933563648000003
500 0 1056 28.818949632
500 2 995 30.11133312
500 4 1021 26.307874560000002
500 2 995 29.344651776
500 4 1088 30.955955712
500 0 974 26.712457728
500 2 962 26.21849472
500 0 976 24.165427968000003
500 0 977 23.83742592
500 2 1055 26.280063744
500 4 1023 25.208848896000003
500 2 1037 25.488274944
500 0 1010 23.833430015999998
500 4 1011 25.044915456000002
500 2 973 26.55611904
500 0 998 29.49213696
500 2 1046 29.117493504000002
500 0 949 24.266930688000002
500 2 1047 27.514637568
500 2 926 25.140673536
500 2 1014 28.159388928
500 0 985 27.787431936
500 2 1030 26.963785728
500 0 1031 27.256905984
500 2 969 26.575785984
500 0 1050 30.489685248
500 0 1031 29.033511936
500 2 1067 27.101657088
500 0 1002 25.215311616
500 0 1055 28.86271872
500 2 984 27.112580352000002
500 2 1049 30.216071424
500 0 994 26.154509568
500 2 1028 26.663442432
500 4 1014 29.56512768
500 4 964 24.241274112
500 2 1042 27.266452224
500 2 1046 28.347145728
500 2 996 25.631958528000002
500 0 1042 27.714170879999998
500 0 989 22.71734784
500 2 1029 24.915542784000003
1000 8 1978 49.947161088
1000 4 1943 52.191710208
1000 4 1981 53.779173888
1000 0 1977 53.599662336
1000 2 2071 55.247706623999996
1000 2 2025 51.114928127999995
1000 2 1927 52.300250112
1000 0 2013 55.409333759999996
1000 2 1968 51.424766976
1000 2 1976 56.680208640000004
1000 8 1982 54.22785561600001
1000 0 2052 54.555105792000006
1000 7 1981 53.64082944
1000 4 2003 52.262107392000004
1000 8 2034 53.307277056000004
1000 0 2005 48.460617215999996
1000 4 1955 51.271241472
1000 6 2019 52.023637248
1000 2 2044 48.623013119999996
1000 8 1974 55.200389376000004
1000 10 2022 58.49657088
1000 10 2034 56.78472729600001
1000 2 2079 58.054588416
1000 12 2069 54.09790848
1000 4 2025 53.306297088
1000 6 1983 49.614276096
1000 2 2015 52.00487424
1000 6 1960 56.365444608000004
1000 4 1994 50.507229696
1000 6 2058 54.282750719999996
1000 0 1993 49.787485440000005
1000 4 1947 46.672015104
1000 8 1971 59.971304448
1000 4 2035 54.979888128
1000 10 1999 54.616497408
1000 8 1962 57.584457216
1000 4 1933 48.485851392
1000 4 1954 53.93207424
1000 6 2007 54.405356544
1000 8 1965 51.530840064
1000 6 2040 49.016461824000004
1000 2 1960 50.881915391999996
1000 6 1959 54.066000384000006
1000 6 2068 54.579554304000006
1000 8 1932 53.925983232
1000 4 1995 50.193597696000005
1000 8 2097 59.297238528
1000 4 2045 58.844949504
1000 4 1976 55.53049497600001
1000 12 1952 51.359523072
1000 8 2026 54.462405888000006
1000 6 2068 55.212225024000006
1000 6 1998 59.547595008
1000 0 2038 52.958535168
1000 6 2006 49.007118336000005
1000 0 1958 46.525509888
1000 2 2029 49.944221184
1000 6 2093 56.74555392
1000 4 1974 50.625113088
1000 2 1944 52.564900608
1000 6 1984 56.772139776
1000 4 1989 54.772548864
1000 8 2025 58.878758399999995
1000 6 2061 52.086507264
1000 4 1993 53.235207167999995
1000 2 2034 55.028312064000005
1000 16 2114 60.05248128
1000 6 1992 51.610530048
1000 2 2032 56.592129792
1000 2 2038 50.485062144000004
1000 2 1916 54.28498944
1000 4 2016 50.101387776
1000 14 2040 55.855024895999996
1000 2 1958 56.669420544
1000 6 2035 57.27900288
1000 4 1908 50.250807552
1000 0 2023 54.220260864
1000 8 2004 51.25659264
1000 17 2069 52.917444096000004
1000 8 2006 57.986328576
1000 2 1976 49.771366656000005
1000 12 2059 54.340771584
1000 4 1962 51.943795200000004
1000 2 2021 51.932322816
1000 10 2040 58.906991616000006
1000 8 2058 60.753614592
1000 0 1906 50.393992704000006
1000 6 1952 51.960201216
1000 6 1968 54.837142272
1000 0 1962 52.998274560000006
1000 2 2001 54.547620864
1000 6 2012 53.893585152
1000 4 2078 57.646347264
1000 0 1944 49.317024767999996
1000 4 1993 48.837896448
1000 14 2049 58.176585984
1000 2 1909 51.889837824000004
1000 2 1974 50.083723008
1000 6 2008 53.713456896
1000 10 2003 52.994042112
2000 26 4050 104.89383168
2000 36 4033 113.421344256
2000 20 3973 100.36791705600001
2000 12 3995 109.564224
2000 20 3991 104.577901824
2000 22 4020 112.636955904
2000 12 3922 106.08839577600001
2000 14 4088 104.20755840000001
2000 28 4067 110.053810944
2000 24 3965 115.64014387200001
2000 18 3969 104.878566144
2000 16 3959 105.14386713600001
2000 24 3963 106.028001024
2000 16 4091 98.184658176
2000 26 4051 108.44558208
2000 28 4129 106.824757248
2000 14 4002 106.723820544
2000 12 3988 104.587752192
2000 18 3920 103.759248384
2000 16 3977 98.74541952
2000 12 3944 101.743580928
2000 28 4010 97.18380671999999
2000 14 4000 107.09137612800001
2000 20 4078 109.953862656
2000 28 3979 108.366601728
2000 20 4022 100.951014912
2000 24 3972 104.769637632
2000 14 3994 103.47118848000001
2000 16 4199 109.363693824
2000 16 4002 108.690337536
2000 10 3962 107.02809216
2000 16 4081 105.194817024
2000 18 3936 102.76670976000001
2000 12 3985 105.134692608
2000 18 3930 104.988550656
2000 20 3904 97.62094848000001
2000 32 4034 108.51566668800001
2000 40 3999 107.404780032
2000 22 3923 104.734975488
2000 24 4122 116.36879232000001
2000 16 4040 108.96374860799999
2000 26 3888 100.877415936
2000 20 3907 106.926099456
2000 18 3941 106.189045248
2000 8 4034 103.89912192
2000 22 3995 102.85385088
2000 18 3950 108.443368704
2000 24 4029 109.24881792000001
2000 16 3979 95.323362816
2000 20 4079 111.899073792
2000 28 4029 110.21397657600001
2000 24 4008 98.47476249600001
2000 18 4152 102.911753472
2000 16 3921 96.032969472
2000 26 4044 99.94982553599999
2000 16 3996 105.440467968
2000 16 3916 99.79536230400001
2000 35 3910 100.91283840000001
2000 32 3881 104.32388736
2000 12 3904 101.20927872
2000 20 4059 108.54704256000001
2000 14 4112 106.26489139200001
2000 22 4028 110.604958464
2000 28 3988 103.629275904
2000 18 3960 105.38743987200002
