#nrNodes nrCollisions nrTransmissions OverallEnergy
4000 0 13445 2340.72588288
4000 0 13455 2342.4668467200004
4000 0 13563 2361.2692561920003
4000 0 13398 2332.5433528320004
4000 0 13344 2323.1421480960003
4000 0 13418 2336.025280512
4000 0 13177 2294.0680519680004
4000 0 13392 2331.4987745280005
4000 0 13231 2303.4692567040006
4000 0 13784 2399.7445570560003
4000 0 13845 2410.3644364800007
4000 0 13344 2323.1421480960003
4000 0 13448 2341.248172032
4000 0 13649 2376.2415452160003
4000 0 13262 2308.866244608
4000 0 13476 2346.1228707840005
4000 0 13495 2349.43070208
4000 0 13612 2369.7999790080003
4000 0 13599 2367.536726016
4000 0 13374 2328.365039616
4000 0 13453 2342.118653952
5000 0 16494 2871.5457576960007
5000 0 16451 2864.0596131840007
5000 0 16610 2891.74093824
5000 0 16552 2881.6433479680004
5000 0 16903 2942.751178752
5000 0 16818 2927.9529861120004
5000 0 16847 2933.001781248
5000 0 16681 2904.101781504
5000 0 16799 2924.6451548160003
5000 0 17050 2968.3433472
5000 0 16617 2892.9596129280003
5000 0 16759 2917.6812994560005
5000 0 16651 2898.878889984
5000 0 16646 2898.008408064
5000 0 17132 2982.619250688
5000 0 16217 2823.3210593280005
5000 0 16626 2894.5264803840005
5000 0 16728 2912.2843115520004
5000 0 16998 2959.2903352320004
5000 0 16631 2895.396962304
5000 0 16669 2902.0126248960005
5000 0 16835 2930.9126246400006
5000 0 16668 2901.8385285120007
5000 0 16759 2917.6812994560005
5000 0 17017 2962.5981665280005
5000 0 16646 2898.008408064
5000 0 16937 2948.6704558080005
5000 0 16948 2950.5855160320007
5000 0 16823 2928.8234680320006
5000 0 16771 2919.770456064
5000 0 16597 2889.477685248
5000 0 16527 2877.2909383680003
5000 0 17165 2988.3644313600003
5000 0 16708 2908.802383872
5000 0 16730 2912.63250432
5000 0 16942 2949.5409377280002
5000 0 17146 2985.056600064
5000 0 16595 2889.1294924800004
5000 0 16643 2897.486118912
5000 0 16762 2918.2035886080002
5000 0 16728 2912.2843115520004
5000 0 16922 2946.0590100480003
5000 0 16467 2866.8451553280006
5000 0 16739 2914.1993717760006
5000 0 16898 2941.8806968320005
5000 0 16380 2851.6987699200004
5000 0 16600 2889.9999744000006
5000 0 16592 2888.6072033280007
5000 0 16818 2927.9529861120004
5000 0 16812 2926.9084078080004
5000 0 17115 2979.6596121600005
5000 0 16881 2938.9210583040003
5000 0 16770 2919.59635968
5000 0 16739 2914.1993717760006
5000 0 16830 2930.0421427200004
5000 0 16709 2908.9764802560007
5000 0 16683 2904.4499742720004
5000 0 16762 2918.2035886080002
5000 0 16549 2881.1210588160006
5000 0 16745 2915.2439500800006
5000 0 16887 2939.9656366080003
5000 0 16686 2904.972263424
5000 0 16494 2871.5457576960007
5000 0 16776 2920.640937984
5000 0 16773 2920.1186488320004
5000 0 16570 2884.7770828800003
5000 0 16314 2840.2084085760002
5000 0 16882 2939.095154688
5000 0 16556 2882.3397335040004
5000 0 16507 2873.8090106880004
5000 0 16610 2891.74093824
5000 0 16896 2941.532504064
5000 0 16950 2950.9337088
5000 0 16786 2922.3819018240006
5000 0 16712 2909.4987694080005
5000 0 16716 2910.195154944
5000 0 16569 2884.602986496
5000 0 16732 2912.9806970880004
5000 0 16940 2949.1927449600007
5000 0 16668 2901.8385285120007
5000 0 16707 2908.6282874880003
5000 0 16544 2880.2505768960004
5000 0 16403 2855.7029867520005
500 38 1611 280.46927462400004
500 43 1673 291.26325043200006
500 44 1701 296.13794918400004
500 30 1614 280.991563776
500 71 1722 299.79397324800004
5000 0 16965 2953.5451545600004
500 46 1721 299.61987686400005
500 30 1543 268.63072051200004
500 49 1609 280.121081856
500 30 1537 267.586142208
500 46 1724 300.14216601600003
5000 0 16826 2929.3457571840004
5000 0 16872 2937.3541908480006
500 33 1662 289.34819020800006
500 42 1619 281.86204569600005
500 57 1651 287.433129984
500 40 1711 297.87891302400004
500 42 1672 291.089154048
500 50 1640 285.51806976000006
5000 0 16388 2853.091540992001
5000 0 16996 2958.9421424640004
500 64 1737 302.405419008
500 44 1615 281.16566016
500 42 1721 299.61987686400005
500 46 1711 297.87891302400004
5000 0 16777 2920.8150343680004
5000 0 16579 2886.3439503360005
500 48 1614 280.991563776
500 41 1574 274.027708416
500 56 1687 293.70059980800005
500 41 1588 276.46505779200004
5000 0 16741 2914.547564544
500 43 1755 305.53915392
500 47 1561 271.764455424
500 52 1686 293.526503424
500 40 1637 284.995780608
500 39 1607 279.77288908800006
500 70 1767 307.62831052800004
500 55 1612 280.64337100800003
500 42 1641 285.69216614400005
500 53 1640 285.51806976000006
5000 0 16816 2927.6047933440004
500 48 1663 289.522286592
500 42 1711 297.87891302400004
500 42 1518 264.27831091200005
500 42 1584 275.76867225600006
500 44 1694 294.91927449600007
500 44 1640 285.51806976000006
500 44 1654 287.95541913600005
500 51 1642 285.86626252800005
500 49 1767 307.62831052800004
5000 0 16668 2901.8385285120007
500 64 1691 294.39698534400003
500 55 1776 309.19517798400005
500 55 1610 280.29517824
5000 0 17059 2969.9102146560003
5000 0 16783 2921.8596126720004
5000 0 16473 2867.8897336320006
500 26 1636 284.821684224
500 60 1844 321.033732096
500 50 1614 280.991563776
500 48 1729 301.01264793600006
500 42 1618 281.68794931200006
500 43 1602 278.902407168
500 36 1616 281.339756544
500 60 1735 302.05722624000003
500 50 1695 295.09337088000007
500 34 1507 262.36325068800005
500 42 1686 293.526503424
5000 0 16641 2897.1379261440006
500 64 1709 297.53072025600005
5000 0 16398 2854.8325048320003
500 40 1658 288.651804672
500 44 1638 285.16987699200007
500 38 1632 284.12529868800004
500 42 1670 290.74096128
500 50 1518 264.27831091200005
500 28 1498 260.79638323200004
5000 0 16901 2942.402985984
500 32 1680 292.48192512
500 33 1700 295.9638528
500 52 1687 293.70059980800005
500 48 1655 288.12951552000004
500 63 1710 297.70481664000005
500 42 1714 298.4012021760001
500 38 1772 308.498792448
500 48 1604 279.25059993600007
500 50 1664 289.696382976
500 50 1783 310.4138526720001
500 34 1653 287.78132275200005
5000 0 16444 2862.8409384960005
500 53 1666 290.04457574400004
500 50 1632 284.12529868800004
500 67 1690 294.22288896000003
500 42 1601 278.72831078400003
500 42 1634 284.47349145600003
500 38 1607 279.77288908800006
500 56 1734 301.88312985600004
500 37 1607 279.77288908800006
500 47 1572 273.67951564800006
500 38 1570 273.3313228800001
500 39 1690 294.22288896000003
500 50 1613 280.817467392
500 54 1664 289.696382976
500 50 1716 298.749394944
500 48 1634 284.47349145600003
500 58 1675 291.61144320000005
500 62 1698 295.61566003200005
500 48 1626 283.0807203840001
500 45 1632 284.12529868800004
500 42 1606 279.59879270400006
500 40 1654 287.95541913600005
500 43 1704 296.660238336
500 43 1649 287.084937216
500 48 1577 274.54999756800004
500 40 1619 281.86204569600005
500 58 1811 315.28855142400005
1000 161 3318 577.6518021120002
1000 218 3433 597.672886272
1000 182 3293 573.299392512
1000 163 3204 557.804814336
1000 170 3459 602.199392256
1000 235 3540 616.3011993600002
1000 184 3340 581.48192256
1000 217 3537 615.7789102080001
1000 176 3437 598.3692718080001
1000 198 3341 581.6560189440002
1000 176 3229 562.1572239360002
1000 139 3149 548.2295132160001
1000 182 3162 550.492766208
1000 206 3308 575.9108382720001
1000 139 3242 564.4204769280001
1000 179 3395 591.0572236800001
1000 155 3271 569.469272064
1000 212 3317 577.477705728
1000 202 3306 575.5626455040001
1000 178 3259 567.3801154560001
1000 183 3364 585.660235776
1000 203 3472 604.4626452480001
1000 176 3366 586.008428544
1000 166 3295 573.64758528
1000 187 3325 578.8704768000001
1000 188 3187 554.8451758080001
1000 193 3266 568.5987901440001
1000 178 3328 579.392765952
1000 201 3374 587.4011996160001
1000 187 3343 582.004211712
1000 180 3366 586.008428544
1000 209 3362 585.312043008
1000 215 3450 600.6325248
1000 181 3333 580.2632478720001
1000 157 3247 565.2909588480001
1000 176 3428 596.8024043520002
1000 142 3087 537.4355374080001
1000 177 3279 570.862043136
1000 165 3245 564.9427660800001
1000 192 3332 580.0891514880001
1000 177 3322 578.3481876480001
1000 189 3391 590.360838144
1000 203 3331 579.9150551040001
1000 188 3434 597.846982656
1000 193 3293 573.299392512
1000 208 3385 589.31625984
1000 180 3186 554.671079424
1000 228 3385 589.31625984
1000 171 3211 559.023489024
1000 219 3368 586.356621312
1000 184 3353 583.7451755520001
1000 176 3304 575.2144527360001
1000 190 3343 582.004211712
1000 182 3366 586.008428544
1000 208 3451 600.806621184
1000 216 3410 593.66866944
1000 197 3439 598.7174645760001
1000 224 3507 610.5560186880001
1000 219 3519 612.6451752960002
1000 201 3352 583.5710791680001
1000 161 3270 569.29517568
1000 232 3370 586.70481408
1000 199 3317 577.477705728
1000 177 3218 560.242163712
1000 169 3436 598.195175424
1000 213 3368 586.356621312
1000 219 3545 617.1716812800001
1000 187 3321 578.174091264
1000 179 3334 580.4373442560001
1000 132 3198 556.7602360320001
1000 167 3255 566.6837299200001
1000 194 3342 581.830115328
1000 177 3384 589.142163456
1000 189 3399 591.7536092160001
1000 177 3357 584.4415610880001
1000 189 3308 575.9108382720001
1000 216 3359 584.7897538560001
1000 201 3326 579.044573184
1000 212 3344 582.178308096
1000 206 3392 590.5349345280001
1000 193 3416 594.7132477440001
1000 204 3471 604.2885488640001
1000 195 3383 588.968067072
1000 206 3547 617.5198740480001
1000 152 3208 558.5011998720001
1000 206 3424 596.1060188160001
1000 166 3302 574.866259968
1000 215 3366 586.008428544
1000 177 3354 583.9192719360001
1000 173 3404 592.6240911360001
1000 182 3405 592.79818752
1000 179 3212 559.1975854080001
1000 165 3266 568.5987901440001
1000 179 3354 583.9192719360001
1000 189 3417 594.887344128
1000 219 3434 597.846982656
1000 215 3418 595.0614405120001
1000 177 3400 591.9277056
1000 221 3435 598.0210790400001
1000 186 3357 584.4415610880001
2000 692 6537 1138.0680622080001
2000 678 6615 1151.6475801600002
2000 849 6954 1210.6662543360003
2000 721 6537 1138.0680622080001
2000 590 6558 1141.724086272
2000 785 6799 1183.6813148160002
2000 740 6668 1160.8746885120001
2000 708 6691 1164.878905344
2000 707 6669 1161.0487848960001
2000 762 6823 1187.859628032
2000 727 6671 1161.3969776640001
2000 783 6808 1185.2481822720001
2000 783 6784 1181.0698690560002
2000 604 6460 1124.66264064
2000 702 6574 1144.5096284160002
2000 702 6675 1162.0933632
2000 726 6797 1183.3331220480002
2000 797 6710 1168.1867366400002
2000 701 6520 1135.10842368
2000 759 6677 1162.441555968
2000 743 6708 1167.8385438720002
2000 781 6817 1186.815049728
2000 681 6654 1158.4373391360002
2000 705 6629 1154.0849295360003
2000 670 6566 1143.1168573440002
2000 728 6751 1175.324688384
2000 725 6750 1175.1505920000002
2000 772 6587 1146.7728814080003
2000 754 6892 1199.8722785280002
2000 793 6843 1191.3415557120002
2000 772 6744 1174.106013696
2000 726 6589 1147.121074176
2000 717 6623 1153.0403512320001
2000 734 6611 1150.951194624
2000 732 6583 1146.0764958720001
2000 713 6556 1141.3758935040003
2000 662 6524 1135.804809216
2000 718 6620 1152.5180620800002
2000 732 6704 1167.1421583360002
2000 716 6602 1149.3843271680003
2000 719 6678 1162.6156523520003
2000 666 6489 1129.711435776
2000 715 6633 1154.781315072
2000 754 6667 1160.7005921280002
2000 770 6729 1171.494567936
2000 764 6782 1180.721676288
2000 710 6597 1148.513845248
2000 755 6510 1133.3674598400003
2000 725 6649 1157.566857216
2000 674 6456 1123.966255104
2000 710 6736 1172.713242624
2000 660 6529 1136.6752911360002
2000 787 6852 1192.9084231680001
2000 711 6504 1132.3228815360003
2000 801 6791 1182.2885437440002
2000 727 6927 1205.9656519680002
2000 791 6751 1175.324688384
2000 769 6887 1199.001796608
2000 680 6462 1125.0108334080003
2000 760 6742 1173.7578209280002
2000 689 6624 1153.2144476160001
2000 705 6620 1152.5180620800002
2000 757 6662 1159.8301102080002
2000 742 6845 1191.6897484800002
2000 783 6944 1208.9252904960001
2000 739 6609 1150.6030018560002
2000 742 6603 1149.558423552
2000 771 6752 1175.4987847680002
2000 798 6775 1179.5030016
2000 584 6474 1127.099990016
2000 745 6693 1165.2270981120002
2000 684 6737 1172.887339008
2000 750 6790 1182.1144473600002
2000 736 6651 1157.9150499840002
2000 698 6803 1184.3777003520001
2000 765 6610 1150.7770982400002
2000 682 6763 1177.4138449920001
2000 764 6923 1205.2692664320002
2000 826 6827 1188.556013568
2000 722 6753 1175.6728811520002
2000 784 6895 1200.3945676800001
2000 742 6718 1169.5795077120001
2000 698 6546 1139.634929664
2000 710 6586 1146.598785024
2000 655 6397 1113.6945684480002
2000 772 6678 1162.6156523520003
2000 799 6857 1193.778905088
2000 753 6876 1197.086736384
2000 682 6598 1148.6879416320003
2000 642 6427 1118.9174599680002
2000 694 6703 1166.9680619520002
2000 747 6760 1176.8915558400001
2000 637 6529 1136.6752911360002
2000 751 6804 1184.5517967360001
2000 700 6727 1171.1463751680003
2000 833 6818 1186.9891461120003
2000 719 6842 1191.1674593280002
2000 746 6651 1157.9150499840002
2000 743 6760 1176.8915558400001
2000 798 6782 1180.721676288
3000 1579 9963 1734.5222737920003
3000 1690 10192 1774.390345728
3000 1735 10236 1782.0505866240003
3000 1497 9737 1695.176491008
3000 1795 10387 1808.3391406080002
3000 1736 10175 1771.4307072000004
3000 1591 9953 1732.7813099520001
3000 1751 10338 1799.8084177920002
3000 1631 10097 1757.851189248
3000 1710 9955 1733.1295027200003
3000 1581 10028 1745.8385387520002
3000 1660 10113 1760.6367313920002
3000 1659 10053 1750.1909483520003
3000 1674 10195 1774.91263488
3000 1474 9808 1707.5373342720004
3000 1572 9832 1711.715647488
3000 1536 9949 1732.0849244160001
3000 1692 10241 1782.921068544
3000 1505 9967 1735.2186593280003
3000 1525 9848 1714.5011896320002
3000 1562 9936 1729.8216714240002
3000 1740 10277 1789.1885383680003
3000 1648 10184 1772.997574656
3000 1584 10022 1744.7939604480002
3000 1806 10433 1816.3475742720002
3000 1730 10102 1758.7216711680003
3000 1571 9924 1727.7325148160003
3000 1679 10087 1756.1102254080001
3000 1609 9940 1730.5180569600002
3000 1686 10037 1747.4054062080002
3000 1583 9961 1734.174081024
3000 1571 9921 1727.2102256640003
3000 1505 9986 1738.5264906240004
3000 1732 10364 1804.3349237760003
3000 1662 10206 1776.8276951040004
3000 1519 10009 1742.5307074560003
3000 1667 10306 1794.2373335040002
3000 1611 9815 1708.7560089600004
3000 1532 9968 1735.392755712
3000 1430 9711 1690.6499850240002
3000 1491 9915 1726.16564736
3000 1656 10167 1770.0379361280002
3000 1551 9940 1730.5180569600002
3000 1542 10001 1741.1379363840003
3000 1601 9951 1732.4331171840004
3000 1640 10109 1759.9403458560002
3000 1700 10268 1787.6216709120001
3000 1660 10139 1765.163237376
3000 1533 9752 1697.7879367680002
3000 1679 10146 1766.381912064
3000 1544 9948 1731.9108280320004
3000 1437 9868 1717.9831173120003
3000 1499 9681 1685.4270935040001
3000 1592 9967 1735.2186593280003
3000 1624 10137 1764.8150446080003
3000 1510 9836 1712.4120330240003
3000 1578 10135 1764.4668518400001
3000 1694 10134 1764.2927554560004
3000 1581 9960 1733.99998464
3000 1686 10239 1782.5728757760003
3000 1656 10061 1751.5837194240003
3000 1548 9994 1739.9192616960001
3000 1650 10361 1803.8126346240003
3000 1526 9987 1738.7005870080002
3000 1552 10048 1749.320466432
3000 1487 9882 1720.4204666880003
3000 1531 10000 1740.9638400000003
3000 1615 10023 1744.9680568320002
3000 1585 10068 1752.8023941120002
3000 1556 9917 1726.5138401280003
3000 1730 10341 1800.3307069440002
3000 1528 9925 1727.9066112000003
3000 1525 9703 1689.257213952
3000 1623 9950 1732.2590208000001
3000 1625 10166 1769.8638397440002
3000 1635 10105 1759.2439603200003
3000 1794 10294 1792.1481768960002
3000 1793 10312 1795.2819118080004
3000 1839 10498 1827.663839232
3000 1520 10149 1766.9042012160003
3000 1474 9809 1707.7114306560002
3000 1615 10074 1753.8469724160002
3000 1582 9935 1729.6475750400002
3000 1620 10087 1756.1102254080001
3000 1702 10075 1754.0210688000002
3000 1631 10223 1779.7873336320001
3000 1742 10400 1810.6023936000001
3000 1540 9824 1710.322876416
3000 1571 9875 1719.2017920000003
3000 1531 10047 1749.146370048
3000 1544 10035 1747.0572134400004
3000 1639 10225 1780.1355264000001
3000 1672 10124 1762.5517916160002
3000 1578 10106 1759.4180567040003
3000 1638 10108 1759.766249472
3000 1669 10354 1802.5939599360001
3000 1617 10212 1777.8722734080002
3000 1591 10146 1766.381912064
3000 1582 10067 1752.6282977280002
3000 1682 10222 1779.6132372480001
4000 2680 13126 2285.1891363840004
4000 2485 12874 2241.3168476160004
4000 2563 13086 2278.225281024
4000 2748 13320 2318.96383488
4000 2708 13296 2314.7855216640005
4000 2893 13698 2384.7722680320003
4000 2868 13621 2371.3668464640004
4000 2512 13098 2280.3144376320006
4000 2939 13583 2364.751183872
4000 2637 13050 2271.9578112000004
4000 2604 13313 2317.745160192
4000 2629 13314 2317.9192565760004
4000 2695 13443 2340.3776901120004
4000 2724 13463 2343.8596177920003
4000 2993 13531 2355.6981719040004
4000 2833 13280 2311.9999795200006
4000 2823 13411 2334.806605824
4000 2593 13051 2272.131907584
4000 2867 13519 2353.6090152960005
4000 2779 13488 2348.212027392
4000 2749 13453 2342.118653952
4000 2836 13529 2355.349979136
4000 2479 13106 2281.7072087040005
4000 2640 13073 2275.962028032
4000 2689 13463 2343.8596177920003
4000 2822 13519 2353.6090152960005
4000 2553 13149 2289.193353216
4000 2623 13002 2263.601184768
4000 2805 13535 2356.39455744
4000 2828 13493 2349.082509312
4000 3025 13668 2379.549376512
4000 2668 13097 2280.1403412480004
4000 2598 13236 2304.339738624
4000 2626 13290 2313.74094336
4000 2830 13437 2339.333111808
4000 2732 13582 2364.5770874880004
4000 2851 13568 2362.1397381120005
4000 2622 13211 2299.9873290240002
4000 2655 12974 2258.7264860160003
4000 2794 13286 2313.0445578240005
4000 2822 13430 2338.1144371200003
4000 2941 13721 2388.7764848640004
4000 2866 13420 2336.3734732800003
4000 2556 13107 2281.8813050880003
4000 2812 13294 2314.4373288960005
4000 2806 13342 2322.7939553280003
4000 2798 13469 2344.9041960960003
4000 2850 13476 2346.1228707840005
4000 2640 13218 2301.2060037120004
4000 2503 12928 2250.718052352
4000 3030 13813 2404.7933521920004
4000 2867 13411 2334.806605824
4000 2628 13204 2298.7686543360005
4000 2914 13625 2372.0632320000004
4000 2682 13319 2318.789738496
4000 2699 13224 2302.2505820160004
4000 2658 13244 2305.7325096960003
4000 2859 13542 2357.613232128
4000 3017 13757 2395.043954688
4000 2756 13307 2316.7005818880007
4000 2800 13382 2329.757810688
4000 2735 13319 2318.789738496
4000 2743 13504 2350.9975695360004
4000 2746 13321 2319.1379312640006
4000 2834 13557 2360.2246778880003
4000 2710 13306 2316.526485504
4000 2798 13275 2311.1294976000004
4000 2602 13058 2273.3505822720003
4000 2754 13279 2311.8258831360004
4000 2964 13525 2354.6535936000005
4000 2838 13410 2334.63250944
4000 2643 13153 2289.8897387520005
4000 2844 13357 2325.4054010880004
4000 2797 13332 2321.0529914880003
4000 2666 13262 2308.866244608
4000 2852 13539 2357.0909429760004
4000 2588 13096 2279.966244864
4000 2734 13249 2306.602991616
4000 3001 13722 2388.950581248
4000 2635 13065 2274.56925696
4000 2872 13381 2329.5837143040003
4000 2740 13328 2320.3566059520003
4000 2781 13378 2329.0614251520005
4000 2497 12976 2259.0746787840003
4000 2507 12924 2250.0216668160006
4000 2592 13178 2294.242148352
4000 2660 13210 2299.8132326400005
4000 2870 13397 2332.369256448
4000 2715 13213 2300.3355217920002
4000 2635 13177 2294.0680519680004
4000 2730 13487 2348.037931008
4000 2781 13427 2337.5921479680005
4000 2641 13094 2279.618052096
4000 2633 13175 2293.7198592000004
4000 2727 13281 2312.1740759040003
4000 2647 13254 2307.4734735360003
4000 2850 13525 2354.6535936000005
4000 2775 13394 2331.8469672960005
4000 2736 13331 2320.878895104
4000 2759 13492 2348.9084129280004
5000 4196 16554 2881.9915407360004
5000 4279 16833 2930.564431872
5000 4257 16904 2942.925275136
5000 4268 16765 2918.72587776
5000 4113 16601 2890.1740707840004
5000 4345 17014 2962.0758773760003
5000 4170 16741 2914.547564544
5000 4149 16775 2920.4668416000004
5000 4207 16806 2925.863829504
5000 4560 17375 3024.9246720000006
5000 4363 16976 2955.4602147840005
5000 4280 16903 2942.751178752
5000 4384 16894 2941.1843112960005
5000 3960 16642 2897.3120225280004
5000 4351 16884 2939.4433474560005
5000 4264 16609 2891.5668418560003
5000 3997 16255 2829.9367219200008
5000 4151 16689 2905.4945525760004
5000 4391 16956 2951.9782871040006
5000 4156 16952 2951.281901568
5000 4211 16777 2920.8150343680004
5000 4042 16616 2892.785516544
5000 4451 17178 2990.6276843520004
5000 4060 16596 2889.303588864
5000 4042 16373 2850.480095232
5000 4136 16733 2913.154793472
5000 4156 16763 2918.3776849920005
5000 3913 16291 2836.2041917440006
5000 4138 16752 2916.4626247680003
5000 4169 16797 2924.2969620480003
5000 4174 16731 2912.8066007040006
5000 4388 16934 2948.1481666560003
5000 4114 16497 2872.0680468480004
5000 4154 16684 2904.624070656
5000 4105 16653 2899.227082752
5000 4077 16320 2841.25298688
5000 4321 17004 2960.3349135360004
5000 3991 16529 2877.6391311360003
5000 4325 16682 2904.2758778880007
5000 4282 16703 2907.9319019520003
5000 4273 16905 2943.0993715200007
5000 4071 16662 2900.7939502080003
5000 4160 16807 2926.0379258880007
5000 4389 16963 2953.1969617920004
5000 4082 16610 2891.74093824
5000 4373 16830 2930.0421427200004
5000 4307 16924 2946.4072028160003
5000 4132 16725 2911.7620224000007
5000 4175 16875 2937.8764800000004
5000 4262 16850 2933.5240704000007
5000 4079 16419 2858.4885288960004
5000 4347 16887 2939.9656366080003
5000 4099 16830 2930.0421427200004
5000 4166 16639 2896.789733376
5000 4345 16859 2935.0909378560004
5000 4042 16427 2859.8812999680003
5000 4130 16760 2917.8553958400003
5000 4359 16948 2950.5855160320007
5000 4289 16835 2930.9126246400006
5000 4150 16774 2920.2927452160006
5000 4207 16707 2908.6282874880003
5000 3914 16303 2838.293348352
5000 4143 16686 2904.972263424
5000 4181 16693 2906.1909381120004
5000 4157 16838 2931.4349137920003
5000 4149 16607 2891.2186490880003
5000 4215 16995 2958.76804608
5000 4335 17115 2979.6596121600005
5000 4121 16743 2914.895757312
5000 4122 16607 2891.2186490880003
5000 4015 16549 2881.1210588160006
5000 4153 16564 2883.7325045760003
5000 4180 16909 2943.795757056
5000 4331 16854 2934.2204559360002
5000 4196 16860 2935.26503424
5000 4179 16696 2906.7132272640006
5000 4117 16563 2883.5584081920006
5000 4269 16677 2903.4053959680004
5000 4466 16977 2955.6343111680003
5000 4464 17156 2986.797563904
5000 4114 16665 2901.31623936
5000 4204 16647 2898.1825044480006
5000 4068 16803 2925.3415403520003
5000 4408 16846 2932.8276848640003
5000 4345 16988 2957.549371392
5000 4258 16504 2873.286721536
5000 4527 17043 2967.1246725120004
5000 4324 16903 2942.751178752
5000 4236 16671 2902.3608176640005
5000 3945 16402 2855.5288903680007
5000 4267 17007 2960.857202688
5000 3938 16416 2857.9662397440006
5000 4369 16954 2951.6300943360006
5000 4117 16740 2914.3734681600004
5000 4242 16629 2895.0487695360002
5000 4206 16681 2904.101781504
5000 4436 17065 2970.9547929600003
5000 4285 16851 2933.6981667840005
5000 4169 16504 2873.286721536
5000 4210 16599 2889.8258780160004
500 104 1938 337.39879219200003
500 10 987 171.833131008
500 34 1034 180.01566105600003
500 0 974 169.56987801600002
500 16 938 163.30240819200003
500 30 967 168.351203328
500 26 971 169.04758886400003
500 44 984 171.310841856
500 26 1017 177.05602252800003
500 25 966 168.177106944
500 16 989 172.18132377600003
500 40 991 172.52951654400002
500 14 1006 175.14096230400003
500 28 1004 174.792769536
500 23 1007 175.31505868800002
500 33 1014 176.53373337600001
500 38 1009 175.66325145600004
500 44 1014 176.53373337600001
500 36 1021 177.752408064
500 38 1013 176.35963699200002
500 33 1028 178.97108275200003
500 47 1029 179.145179136
500 43 1035 180.18975744000002
500 31 1048 182.453010432
500 32 1075 187.15361280000002
500 50 1110 193.24698624
500 30 946 164.69517926400002
500 18 956 166.43614310400002
500 36 976 169.918070784
500 28 995 173.22590208000003
500 30 1012 176.185540608
500 36 1018 177.23011891200002
500 29 1018 177.23011891200002
500 38 1038 180.712046592
500 32 988 172.00722739200003
500 26 1000 174.09638400000003
500 24 984 171.310841856
500 27 988 172.00722739200003
500 38 1048 182.453010432
500 50 1005 174.96686592
500 26 1009 175.66325145600004
500 42 1027 178.79698636800003
500 18 1023 178.10060083200003
500 32 1050 182.80120320000003
500 31 954 166.08795033600003
500 34 1033 179.84156467200003
500 18 971 169.04758886400003
500 30 982 170.96264908800003
500 44 1007 175.31505868800002
500 32 967 168.351203328
500 24 1024 178.27469721600002
500 45 1009 175.66325145600004
500 24 1001 174.27048038400002
500 36 1076 187.327709184
500 46 998 173.748191232
500 22 961 167.30662502400003
500 28 979 170.44035993600002
500 31 1002 174.44457676800002
500 26 984 171.310841856
500 26 1090 189.76505856000003
500 20 959 166.958432256
500 20 954 166.08795033600003
500 30 922 160.516866048
500 26 976 169.918070784
500 30 1047 182.27891404800002
500 25 1017 177.05602252800003
500 24 1034 180.01566105600003
500 28 1042 181.40843212800002
500 32 988 172.00722739200003
500 28 1044 181.75662489600003
500 18 980 170.61445632000002
500 30 1027 178.79698636800003
500 28 904 157.383131136
500 36 1007 175.31505868800002
500 30 1011 176.011444224
500 44 1010 175.83734784000004
500 30 988 172.00722739200003
500 15 1006 175.14096230400003
500 26 1012 176.185540608
500 18 974 169.56987801600002
500 22 1000 174.09638400000003
500 20 985 171.48493824000002
500 12 954 166.08795033600003
500 38 1043 181.582528512
500 18 1016 176.88192614400003
500 24 1046 182.10481766400002
500 24 999 173.92228761600003
500 52 980 170.61445632000002
500 38 963 167.65481779200002
500 22 972 169.22168524800003
500 30 969 168.69939609600002
500 30 955 166.26204672000003
500 30 1019 177.40421529600005
500 34 961 167.30662502400003
500 20 993 172.877709312
500 36 900 156.68674560000002
500 34 1019 177.40421529600005
500 30 986 171.65903462400001
500 28 1022 177.926504448
500 30 984 171.310841856
500 24 1004 174.792769536
500 22 1017 177.05602252800003
500 32 1051 182.97529958400003
1000 127 2001 348.36686438400005
1000 104 1977 344.18855116800006
1000 135 2033 353.93794867200006
1000 137 2005 349.06324992000003
1000 120 2005 349.06324992000003
1000 132 2004 348.88915353600004
1000 146 2068 360.03132211200005
1000 126 1996 347.496382464
1000 127 1984 345.4072258560001
1000 129 2080 362.12047872000005
1000 137 1996 347.496382464
1000 117 1947 338.96565964800004
1000 121 2044 355.853008896
1000 102 1992 346.79999692800004
1000 112 1958 340.88071987200004
1000 117 1986 345.755418624
1000 150 2006 349.237346304
1000 150 1925 335.13553920000004
1000 129 2028 353.06746675200003
1000 110 1952 339.836141568
1000 137 1981 344.88493670400004
1000 118 2031 353.58975590400007
1000 130 2043 355.678912512
1000 119 2028 353.06746675200003
1000 104 2021 351.84879206400007
1000 122 2042 355.504816128
1000 144 2032 353.76385228800007
1000 126 2081 362.29457510400005
1000 113 1968 342.621683712
1000 103 2002 348.54096076800005
1000 161 2044 355.853008896
1000 96 1986 345.755418624
1000 107 2004 348.88915353600004
1000 118 2069 360.20541849600005
1000 119 2002 348.54096076800005
1000 115 2058 358.290358272
1000 139 2081 362.29457510400005
1000 116 1995 347.32228608
1000 136 2022 352.022888448
1000 142 2045 356.02710528000006
1000 97 1893 329.5644549120001
1000 141 2063 359.160840192
1000 132 2042 355.504816128
1000 117 2031 353.58975590400007
1000 117 1966 342.27349094400006
1000 109 1918 333.916864512
1000 114 1951 339.662045184
1000 124 1919 334.090960896
1000 129 1973 343.492165632
